id,movie_id,title,year,directors,casts,rating,cover,country,summary,types,lang,release_date,time,url
697507649612896,34874432,花束般的恋爱,2021,土井裕泰,"菅田将晖,有村架纯,细田佳央太,清原果耶,小田切让,押井守,户田惠子,岩松了,小林薰,韩英惠,中崎敏,小久保寿人,泷内公美,森优作,古川琴音,篠原悠伸,八木亚里纱,佐藤宽太,冈部敬史,萩原实里,福山翔大,萩原利久,片山友希,宇野祥平,佐藤玲,水泽绅吾,穗志萌香",8.6,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2868462052.jpg, 日本,深夜的地铁站，因错过末班车让山音麦（菅田将晖 饰）和八谷绢（有村架纯 饰）两个年轻人不期而遇。他们相约前往附近的咖啡店，并且畅聊文学、电影和各自的爱好。令他们感到惊喜的是，两个人无论是习惯、爱好还是理念居然极其相似，仿佛就是另一个自己，因此他们对对方渐渐产生好感。在此之后，他们相约再次见面，顺理成章成为了情侣。大学毕业，步入社会，小麦和小绢痴心相守。只不过现实生活磨砺着年轻人的意志和爱情。小麦被迫暂时放弃自己绘画的梦想，成为一名上班族，日渐拮据的生活也让他们减弱了对理想生活的要求。,"剧情,爱情", 日语,2022-02-22,124分钟,https://movie.douban.com/subject/34874432/
382715196174083,26100958,复仇者联盟4：终局之战,2019,"安东尼·罗素,乔·罗素","小罗伯特·唐尼,克里斯·埃文斯,克里斯·海姆斯沃斯,马克·鲁弗洛,斯嘉丽·约翰逊,杰瑞米·雷纳,乔什·布洛林,保罗·路德,凯伦·吉兰,唐·钱德尔,布丽·拉尔森,布莱德利·库珀,泰莎·汤普森,汤姆·赫兰德,伊丽莎白·奥尔森,本尼迪克特·康伯巴奇,蒂尔达·斯文顿,格温妮斯·帕特洛,蕾妮·罗素,约翰·斯拉特里,查德维克·博斯曼,安东尼·麦凯,塞巴斯蒂安·斯坦,克里斯·帕拉特,汤姆·希德勒斯顿,佐伊·索尔达娜,丹娜·奎里拉,王汉斌,庞·克莱门捷夫,戴夫·巴蒂斯塔,利蒂希娅·赖特,伊万杰琳·莉莉,乔恩·费儒,海莉·阿特维尔,娜塔莉·波特曼,玛丽莎·托梅,塔伊加·维迪提,安吉拉·贝塞特,迈克尔·道格拉斯,米歇尔·菲佛,威廉·赫特,寇碧·史莫德斯,肖恩·古恩,温斯顿·杜克,琳达·卡德里尼,马克斯米利亚诺·赫尔南德斯,弗兰克·格里罗,真田广之,汤姆-沃恩-劳勒,詹姆斯·达西,雅各布·巴特朗,范·迪塞尔,罗伯特·雷德福,塞缪尔·杰克逊,伊薇特·尼科尔·布朗,卡梅伦·布鲁姆布罗,蒂莫西·卡尔,凯瑞·康顿,迈克尔·A·库克,凯莉·库恩,艾玛·福尔曼,雷纳·加拉赫,丹妮拉·加斯基,郑肯,小弗洛伊德·安东尼·约翰,斯坦·李,罗斯·马昆德,布伦特·麦吉,迈克尔·皮耶里诺·米勒,卡兰·马尔韦,泰瑞·诺塔里,吉米·雷·皮肯斯,迈克尔·詹姆斯·肖,泰·辛普金斯,格雷格·蒂芬",8.5,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550789013.jpg, 美国,一声响指，宇宙间半数生命灰飞烟灭。几近绝望的复仇者们在惊奇队长（布丽·拉尔森 Brie Larson 饰）的帮助下找到灭霸（乔什·布洛林 Josh Brolin 饰）归隐之处，却得知六颗无限宝石均被销毁，希望彻底破灭。如是过了五年，迷失在量子领域的蚁人（保罗·路德 Paul Rudd 饰）意外回到现实世界，他的出现为幸存的复仇者们点燃了希望。与美国队长（克里斯·埃文斯 Chris Evans 饰）冰释前嫌的托尼（小罗伯特·唐尼 Robert Downey Jr. 饰）找到了穿越时空的方法，星散各地的超级英雄再度集结，他们分别穿越不同的时代去搜集无限宝石。而在这一过程中，平行宇宙的灭霸察觉了他们的计划。,"剧情,动作,科幻,奇幻,冒险", 英语 / 日语 / 科萨语,2019-04-24,181分钟,https://movie.douban.com/subject/26100958/
494218705612905,1295644,这个杀手不太冷,1994,吕克·贝松,"让·雷诺,娜塔莉·波特曼,加里·奥德曼,丹尼·爱罗,彼得·阿佩尔,迈克尔·巴达鲁科,艾伦·格里尼,伊丽莎白·瑞根,卡尔·马图斯维奇,弗兰克·赛格,麦温,乔治·马丁,罗伯特·拉萨多,亚当·布斯奇,马里奥·托迪斯科,萨米·纳塞利",9.4,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p511118051.jpg," 法国,美国",里昂（让·雷诺饰）是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达（纳塔丽·波特曼饰)敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警（加里·奥德曼饰）杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。,"剧情,动作,犯罪", 英语 / 意大利语 / 法语,2024,110分钟(剧场版),https://movie.douban.com/subject/1295644/
561422469592757,1959877,崖上的波妞,2008,宫崎骏,"神月柚莉爱,土井洋辉,山口智子,长岛一茂,天海祐希,所乔治,柊瑠美,矢野显子,吉行和子,奈良冈朋子,左时枝,羽鸟慎一,平冈映美,大桥望美",8.6,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2627847859.jpg, 日本,5岁的宗介生长在海边小城，他的家就在临海的悬崖上。一天，宗介捡到了一个被海浪冲上岸的废玻璃瓶，里面有条受困的小金鱼。小金鱼名叫波尼，她是人鱼女王的女儿，偷偷驾着水母溜出来玩的时候撞进了瓶子里。宗介把波尼带回了自己家，养在塑料盆里。波尼在宗介家过得很愉快，她很喜欢宗介，宗介也喜欢她。然而，快乐的日子很快就过去了，波尼的爸爸藤本把女儿带回了海底。藤本原是一个魔法师，后来和人鱼女王相爱成了海底的住人。,"动画,奇幻,冒险", 日语,2020-12-31,101分钟,https://movie.douban.com/subject/1959877/
91506728378181,35766491,满江红,2023,张艺谋,"沈腾,易烊千玺,张译,雷佳音,岳云鹏,王佳怡,潘斌龙,余皑磊,郭京飞,欧豪,魏翔,张弛,黄炎,许静雅,蒋鹏宇,林博洋,飞凡,任思诺,陈永胜,张壹男",7.0,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2887555071.jpg, 中国大陆,南宋绍兴年间，一代忠良岳鹏举物故，引无数良臣赤子扼腕叹息。四年后，奸相秦桧（雷佳音 饰）率兵与金国相约会谈。谁知会谈前夜，金国使者在秦桧驻地为人所害。事态紧急，亲兵营副统领孙均（易烊千玺 饰）得知不成器的老舅——小兵张大（沈腾 饰）了解线索，遂将其带到秦桧处。秦桧命二人一个时辰内找出真凶，否则一律处死。时间飞速流逝，舞姬瑶琴（王佳怡 饰）、更夫丁三旺（潘斌龙 饰）、马夫刘喜（余皑磊 饰）接连卷入其中，而宰相府总管何立（张译 饰）与副总管武义淳（岳云鹏 饰）相继入场，又将这场波谲云诡的调查涂满血腥。,"剧情,喜剧,悬疑,古装", 汉语普通话 / 中国手语,2023-01-22,159分钟,https://movie.douban.com/subject/35766491/
665133048608627,35350109,可怜的东西,2023,欧格斯·兰斯莫斯,"艾玛·斯通,马克·鲁弗洛,威廉·达福,拉米·尤素夫,克里斯托弗·阿波特,苏西·本巴,杰洛德·卡尔迈克,凯瑟琳·亨特,薇琪·佩珀代因,玛格丽特·库里,汉娜·许古拉,杰克·巴顿,查理·希斯科克,阿提拉·多拜,艾玛·欣德尔,安德斯·奥洛夫·格伦德伯格,艾提拉·凯科斯克麦西,朱西马尔·巴尔博萨,卡米尼奥,安杰拉·保拉·史丹德尔,古斯塔沃·戈麦斯,凯特·汉福德,欧文·古德,兹恩·约书亚·泊松,薇薇安·索恩,杰尔斯金·芬德里克斯",7.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897662939.jpg," 爱尔兰,英国,美国,匈牙利",影片基于苏格兰作家阿拉斯代尔·格雷所著同名小说，融合现实主义、奇幻、科幻元素，将弗兰肯斯坦的故事重塑，设定在维多利亚时代晚期，逃避丈夫虐待却不幸身亡的女子贝拉（艾玛·斯通 Emma Stone 饰），在被科学家成功复活后，心智停留在孩童阶段，却也对未知世界充满渴望；她与放荡律师私奔踏上挖掘自我的冒险，试图摆脱时代对女性偏见，追求平等与性解放。,"剧情,喜剧,爱情,科幻", 英语 / 法语 / 葡萄牙语,2023-09-01,141分钟,https://movie.douban.com/subject/35350109/
1330167115361,3274505,猩球崛起,2011,鲁伯特·瓦耶特,"安迪·瑟金斯,詹姆斯·弗兰科,芙蕾达·平托,约翰·利思戈,布莱恩·考克斯,汤姆·费尔顿,泰勒·莱伯恩,卡琳·考诺娃,泰瑞·诺塔里,理查德·赖丁斯,克里斯托弗·戈登,德文·达尔顿,杰·卡普托,大卫·奥伊罗,杰米·哈里斯",8.2,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1281402537.jpg, 美国,为了能让身患老年痴呆症的父亲重回正常的生活，威尔·罗曼（詹姆斯·弗兰科 James Franco 饰）一直致力于名为“Cure”的基因药物的开发，并在大猩猩身上不断进行着药物试验。在公司已经失去信心的同时，威尔继续在家完成试验，并在一只名为凯撒的大猩猩身上获得成功。借助灵长类学家卡洛琳（芙蕾达·平托 Freida Pinto 饰）的帮助，威尔发现凯撒的智力极大地提高。不过，人类的社会始终无法接受拥有极高智力的凯撒，凯撒被送往了猩猩看护所。看护所的残酷对待，使得凯撒利用智慧进行抗争，最终救走了同时被囚禁的其他猩猩，而且对它们都使用了Cure。一群高智商的猩猩与人类对立的战争就此拉开。本片获得了第84届奥斯卡最佳视觉效果的提名。,"剧情,动作,科幻", 英语 / 美国手语,2011-10-28,105分钟,https://movie.douban.com/subject/3274505/
82642233007555,1418200,傲慢与偏见,2005,乔·赖特,"凯拉·奈特莉,马修·麦克费登,唐纳德·萨瑟兰,布兰达·布莱斯,凯瑞·穆里根,裴淳华,吉娜·马隆,妲露拉·莱莉,朱迪·丹奇,西蒙·伍兹,克劳迪·布莱克利,汤姆·霍兰德尔,鲁伯特·弗兰德,凯利·蕾莉,皮普·托伦斯,西妮德·马修斯,佩内洛普·威尔顿,塔姆金·莫钦特",8.7,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2016401659.jpg," 法国,英国,美国",根据简·奥斯汀同名小说改编。伊丽莎白·班纳特(凯拉·奈特丽 饰)出身于小地主家庭，有四个姐妹，母亲班纳特太太整天操心着为女儿物色称心如意的丈夫。新来的邻居宾格来先生和他的朋友达西（马修·麦克菲迪恩 饰）打破了她们一家人单调的乡村生活。宾格来和伊丽莎白的姐姐简·班纳特互生情愫；达西对善良聪明的伊丽莎白产生了好感，而伊丽莎白却对达西不可一世的傲慢心存偏见，不接受他的感情。然而，世事难料，宾格来和简·班纳特因为误会，关系危在旦夕；达西的种种作为，展示了性格中和伊丽莎白相同的善良一面，逐渐赢得了伊丽莎白的好感。两对有情人能否终成眷属？班纳特姐妹们能否得到自己想要的生活？,"剧情,爱情", 英语,2005-09-16,129 分钟,https://movie.douban.com/subject/1418200/
54794234748475,1307811,魔女宅急便,1989,宫崎骏,"高山南,佐久间玲,户田惠子,山口胜平,信泽三惠子,加藤治子,关弘子,三浦浩一,山寺宏一,井上喜久子,渊崎由里子,土井美加,土师孝也,浅井淑子,齐藤昌,西村知道,小林优子,池水通洋,辻亲八,大塚明夫,坂本千夏,田口昂,键本景子,津贺有子,龟井芳子,丸山裕子",8.7,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg, 日本,琪琪今年13岁了，按照魔法界的规矩，魔法少女年满13岁就要出外进行为期一年的修行。所以琪琪带着宠物黑猫吉吉踏上了修行之旅。然而，修行之旅开始得并不顺利，当琪琪来到海边一座大城市时，人们并没有欢迎她的到来，人人都不搭理她。幸亏琪琪有一颗善良的心，当她拾到了一件别人的失物时，热心的琪琪找到了失主。她的善良赢得了面包店老板娘的好感，琪琪就在面包店开始了她用飞行魔法为客人服务的快递业务。琪琪很快适应了新环境，一次，一个热衷于飞机制造的男孩邀请琪琪去参加飞行俱乐部的聚会，途中琪琪因为帮一位老大娘送东西而被雨淋了。从此，琪琪突然发现自己的魔法正在一天天变弱。,"动画,奇幻,冒险", 日语,1989-07-29,103分钟,https://movie.douban.com/subject/1307811/
7296556774949,1292213,大话西游之大圣娶亲,1995,刘镇伟,"周星驰,吴孟达,朱茵,蔡少芬,蓝洁瑛,莫文蔚,罗家英,刘镇伟,陆树铭,李健仁",9.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg," 中国香港,中国大陆",至尊宝（周星驰 饰）被月光宝盒带回到五百年前，遇见紫霞仙子（朱茵 饰），被对方打上烙印成为对方的人，并发觉自己已变成孙悟空。,"喜剧,爱情,奇幻,古装", 粤语 / 汉语普通话,2014-10-24,95分钟,https://movie.douban.com/subject/1292213/
81954112928083,27060077,绿皮书,2018,彼得·法雷里,"维果·莫腾森,马赫沙拉·阿里,琳达·卡德里尼,塞巴斯蒂安·马尼斯科,迪米特·D·马里诺夫,迈克·哈顿,P·J·伯恩,乔·柯蒂斯,玛姬·尼克松,冯·刘易斯,乔恩·索特兰,唐·斯达克,安东尼·曼加诺,保罗·斯隆,珍娜·劳伦索,肯尼斯·以色列,伊克博·塞巴,尼克·瓦莱隆加,大卫·安,迈克·切罗内,杰拉尔丁·辛格,马丁·巴特斯·布拉德福德,格拉伦·布莱恩特·班克斯,汤姆·维图,夏恩·帕特洛,丹尼斯·W·霍尔,吉姆·克洛克,戴恩·罗兹,布赖恩·斯特帕尼克,乔恩·迈克尔·戴维斯,布莱恩·库瑞,托尼亚·马尔多纳多",8.9,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2531065411.jpg," 美国,中国大陆",托尼（维果·莫腾森 Viggo Mortensen 饰）是一个吊儿郎当游手好闲的混混，在一家夜总会做侍者。这间夜总会因故要停业几个月，可托尼所要支付的房租和生活费不会因此取消，所以他的当务之急是去寻找另一份工作来填补这几个月的空缺。在这个节骨眼上，一位名叫唐雪莉（马赫沙拉·阿里 Mahershala Ali 饰）的黑人钢琴家提出雇佣托尼。,"剧情,喜剧,音乐,传记", 英语 / 意大利语 / 俄语 / 德语,2019-03-01,130分钟,https://movie.douban.com/subject/27060077/
869563809952426,1292343,蝴蝶效应,2004,"埃里克·布雷斯,J·麦基·格鲁伯","阿什顿·库彻,梅洛拉·沃尔特斯,艾米·斯马特,埃尔登·汉森,威廉姆·李·斯科特,约翰·帕特里克·阿梅多利,艾琳·戈洛瓦娅,凯文·G·施密特,杰西·詹姆斯,罗根·勒曼,莎拉·威多斯,杰克·凯斯,卡梅隆·布莱特,埃里克·斯托尔兹,考乐姆·吉斯·雷尼,凯文·杜兰",8.9,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg," 美国,加拿大",伊万（艾什顿·库奇 Ashton Kutcher 饰）曾经有一个糟糕的童年，因为他行为闯下了大祸，令他童年充满不堪回忆的往事。而事实上，他确实只是依稀记得一点可怕的情景，这些情景一直纠缠着他的正常生活。伊万接受心理学家建议，把琐碎生活记在记事本里，却偶然发现通过记事本回到过去。,"剧情,科幻,悬疑,惊悚", 英语,2004-01-23,113分钟,https://movie.douban.com/subject/1292343/
741965150109887,35350109,可怜的东西,2023,欧格斯·兰斯莫斯,"艾玛·斯通,马克·鲁弗洛,威廉·达福,拉米·尤素夫,克里斯托弗·阿波特,苏西·本巴,杰洛德·卡尔迈克,凯瑟琳·亨特,薇琪·佩珀代因,玛格丽特·库里,汉娜·许古拉,杰克·巴顿,查理·希斯科克,阿提拉·多拜,艾玛·欣德尔,安德斯·奥洛夫·格伦德伯格,艾提拉·凯科斯克麦西,朱西马尔·巴尔博萨,卡米尼奥,安杰拉·保拉·史丹德尔,古斯塔沃·戈麦斯,凯特·汉福德,欧文·古德,兹恩·约书亚·泊松,薇薇安·索恩,杰尔斯金·芬德里克斯",7.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897662939.jpg," 爱尔兰,英国,美国,匈牙利",影片基于苏格兰作家阿拉斯代尔·格雷所著同名小说，融合现实主义、奇幻、科幻元素，将弗兰肯斯坦的故事重塑，设定在维多利亚时代晚期，逃避丈夫虐待却不幸身亡的女子贝拉（艾玛·斯通 Emma Stone 饰），在被科学家成功复活后，心智停留在孩童阶段，却也对未知世界充满渴望；她与放荡律师私奔踏上挖掘自我的冒险，试图摆脱时代对女性偏见，追求平等与性解放。,"剧情,喜剧,爱情,科幻", 英语 / 法语 / 葡萄牙语,2023-09-01,141分钟,https://movie.douban.com/subject/35350109/
347651900029263,1851857,蝙蝠侠：黑暗骑士,2008,克里斯托弗·诺兰,"克里斯蒂安·贝尔,希斯·莱杰,艾伦·艾克哈特,迈克尔·凯恩,玛吉·吉伦哈尔,加里·奥德曼,摩根·弗里曼,莫尼克·加布里埃拉·库尔内,罗恩·迪恩,基里安·墨菲,黄经汉,内斯特·卡博内尔,埃里克·罗伯茨,里特奇·科斯特,安东尼·迈克尔·豪尔,基斯·斯扎拉巴基克,柯林·麦克法兰,约书亚·哈尔托,美琳达·麦格劳,内森·甘宝,迈克尔·维约,迈克尔·斯托扬诺夫,威廉·斯米利,丹尼·高德林,迈克尔·加·怀特,马修·奥尼尔,威廉·菲克纳,欧鲁米基·欧拉乌米,格雷格·比姆,爱利克·赫尔曼,毕崔斯·罗森,文森佐·尼克力,陈冠希",9.2,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg," 美国,英国",从亲眼目睹父母被人杀死的阴影中走出来的“蝙蝠侠”，经历了成长之后，已经不再是那个桀骜不的孤单英雄了。在警官吉姆·戈登和检查官哈维·登特的通力帮助下，“蝙蝠侠”无后顾之忧地继续满世界的奔波，与日益增长起来的犯罪威胁做着永无休止的争斗，而他所在的高谭市，也是进展最为明显的地方，犯罪率以一种惊人的速度持续下降着，毕竟对方是能够上天入地的“蝙蝠侠”，不借两个胆子谁还敢造次呢？不过像高谭这种科技与污秽并存的城市，平静是不可能维持太久的，果不其然，新一轮的混乱很快就席卷了整个城市，人们再一被被恐慌所笼罩着，而声称愿意为这一切负责的，自然就是所有混乱的源头以及支配者--“小丑”了。,"剧情,动作,科幻,惊悚,犯罪", 英语 / 汉语普通话,2008-07-14,152分钟,https://movie.douban.com/subject/1851857/
16870596570606,2353023,驯龙高手,2010,"迪恩·德布洛斯,克里斯·桑德斯","杰伊·巴鲁切尔,杰拉德·巴特勒,克雷格·费格森,亚美莉卡·费雷拉,乔纳·希尔,克里斯托夫·梅兹-普莱瑟,T·J·米勒,克里斯汀·韦格,罗宾·阿特金·唐斯,菲利普·麦格雷德,基隆·埃利奥特,阿什利·詹森,大卫·田纳特",8.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2210954024.jpg, 美国,维京岛国的少年小嗝嗝（杰伊•巴鲁切尔 Jay Baruchel 配音）是部落统领伟大的斯托里克（杰拉德·巴特勒 Gerard Butler 配音）的儿子，他非常想像自己的父亲一样亲手屠龙——这些飞龙是岛上维京人放牧羊群的主要天敌——但他每次出现在部落屠龙的战斗中都只给大家徒增烦恼。在一次对抗飞龙的战斗中，希卡普偷偷用射龙器击伤了一只最神秘的“夜之怒龙”，并背着族人放生、豢养，甚至驯服了这只龙，还给它起名“无牙”。希卡普的神秘行径引起了一同训练屠龙技巧的女孩阿斯特丽德（亚美莉卡·费雷拉 America Ferrera 配音）的怀疑。阿斯特丽德发现了希卡普的秘密，却同时被身骑“无牙”御风而飞的美妙体验所震撼。格雷决定在屠龙成人礼上向远征归来的斯托里克和族人讲明真相，说服大家放弃屠龙，却偏偏弄巧成拙，害得“无牙”被俘，一场更大的灾难就在眼前……,"动画,奇幻,冒险", 英语,2010-05-14,98分钟,https://movie.douban.com/subject/2353023/
35835799677317,2129039,飞屋环游记,2009,"彼特·道格特,鲍勃·彼德森","爱德华·阿斯纳,克里斯托弗·普卢默,乔丹·长井,鲍勃·彼德森,德尔罗伊·林多,杰罗姆·兰福特,约翰·拉森贝格,大卫·卡耶,艾丽·道克特,杰里米·利里,米凯·麦高万,丹尼·曼恩,唐纳德·富利洛夫,杰斯·哈梅尔,乔什·库雷,彼特·道格特",9.1,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553594918.jpg, 美国,小男孩卡尔（Carl Fredricksen）怀揣着对于冒险的热爱偶遇假小子艾丽（Ellie），而艾丽把整个屋子当成一艘大飞船游戏居然使他对这个女孩子有些着迷，相同的爱好最终使两个人成为了一生的爱侣。,"剧情,喜剧,动画,冒险", 英语,2009-08-04,96分钟,https://movie.douban.com/subject/2129039/
213195877361076,1291546,霸王别姬,1993,陈凯歌,"张国荣,张丰毅,巩俐,葛优,英达,蒋雯丽,吴大维,吕齐,雷汉,尹治,马明威,费振翔,智一桐,李春,赵海龙,李丹,童弟,沈慧芬,黄斐,徐杰",9.6,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561716440.jpg," 中国大陆,中国香港",段小楼（张丰毅）与程蝶衣（张国荣）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系的理解有本质不同，段小楼深知戏非人生，程蝶衣则是人戏不分。,"剧情,爱情,同性", 汉语普通话,1993-07-26,171分钟,https://movie.douban.com/subject/1291546/
72239968626335,1432146,钢铁侠,2008,乔恩·费儒,"小罗伯特·唐尼,格温妮斯·帕特洛,泰伦斯·霍华德,杰夫·布里吉斯,莱丝莉·比伯,肖恩·托布,保罗·贝坦尼,乔恩·费儒,克拉克·格雷格",8.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2196695849.jpg, 美国,斯塔克军火公司是美军在全球范围内第一大军火供应商，其新任掌门人托尼•斯塔克（小罗伯特·唐尼 Robert Downey Jr. 饰）风流倜傥，天资聪颖。他与公司元老俄巴迪亚•斯坦（杰夫·布里吉斯 Jeff Bridges 饰）合作无间，共同将斯塔克公司的业务推向顶峰。现 实生活中的托尼热衷收集名贵跑车，搞点儿发明创造，当然露水姻缘更不可少。所幸他身边有维吉尼亚•波茨（格温妮斯·帕特洛 Gwyneth Paltrow 饰）这样的好助手细心打理一切，才让他能自由自在过着贵公子的生活。,"动作,科幻,惊悚,冒险", 英语 / 波斯语 / 乌尔都语 / 阿拉伯语,2008-04-30,126分钟,https://movie.douban.com/subject/1432146/
72669169576461,1485260,本杰明·巴顿奇事,2008,大卫·芬奇,"凯特·布兰切特,布拉德·皮特,朱莉娅·奥蒙德,芳妮·A·钱勃丝,伊莱亚斯·科泰斯,杰森·弗莱明,大卫·詹森,蒂尔达·斯文顿,艾丽·范宁,乔安娜·塞勒,乔什·斯图沃特,丹尼·文森,塔拉吉·P·汉森,马赫沙拉·阿里,菲奥娜·黑尔,唐娜·杜普兰提尔,兰斯·E·尼克尔斯,特德·曼森,克莱·卡伦,菲利斯·萨莫维尔,杰瑞德·哈里斯,麦迪逊·贝蒂,汤姆·埃沃雷特,克里斯托弗·马克斯韦尔,伊利亚·沃里克",9.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg, 美国,飓风正在侵袭美国新奥尔良，一位病危的老妇睁开了她的睡眼。老妇名叫戴茜（凯特·布兰切特饰），她叫女儿凯若琳（朱莉娅•奥蒙德饰）为她阅读一本日记。这本日记的作者叫本杰明•巴顿（布拉德•皮特饰）。本杰明出生在第一次世界大战停战之时，但生来便像个老人的他被父亲当作怪物，被遗弃在了养老院。本杰明在养老院与老人们一起生活。但谁都没有想到，本杰明逆向发育——越活越年轻！也许“越活越年轻”是某些人的梦想，但真正这样成长的本杰明却有了别人无法理解的烦恼与快乐。穿越半世纪的世界变革，本杰明身处其中，感受别人感受不到的感受。,"剧情,爱情,奇幻", 英语 / 俄语 / 法语,2008-12-25,166分钟,https://movie.douban.com/subject/1485260/
659304053536296,1297359,幽灵公主,1997,宫崎骏,"松田洋治,石田百合子,田中裕子,小林薰,西村雅彦,上条恒彦,岛本须美,渡边哲,佐藤允,名古屋章,美轮明宏,森光子,森繁久弥",8.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg, 日本,为了拯救危难中的村民，阿斯达卡的右手中了凶煞神的诅咒。达卡只好离开亲人往西方流浪以寻找解除诅咒的方法。旅途中他遇到了由幻姬大人带领的穷苦村民在麒麟兽的森林里开采铁矿，提炼矿石。 白狼神莫娜和她养大的人类女孩“幽灵公主”桑对幻姬恨之入骨，因为她们觉得幻姬带领众人破坏了森林。想帮助人类的阿斯达卡被桑深深吸引，他理解她，但为了帮助穷人又不得不和她作战。一次战斗中，阿斯达卡被麒麟兽所救，他的立场更加摇摆不定。 这时，以疙瘩和尚为首的一群人来杀麒麟兽，幻姬以火枪击毙了麒麟，麒麟的头被疙瘩和尚抢走。愤怒的麒麟的灵魂为夺回自己的头，大肆破坏着森林。阿斯达卡和桑联手决定帮麒麟夺回头颅。,"动画,奇幻,冒险", 日语,1997-07-12,134分钟,https://movie.douban.com/subject/1297359/
56607132189314,33447633,坚如磐石,2023,张艺谋,"雷佳音,张国立,于和伟,周冬雨,孙艺洲,李乃文,许亚军,田雨,何政军,徐子力,林博洋,陈童,陈道明,陈冲,王迅,赵亮,焦刚,楚布花羯",6.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2896319483.jpg, 中国大陆,西南重镇金江市，一起公交汽车劫持爆炸案撬动了这座城市盘根错节的利益网。金五集团董事长黎志田（于和伟 饰）横跳政商两界，飞扬跋扈。而他的背后，金江市副市长郑刚（张国立 饰）则与之勾搭不清，相互牵制。郑刚的养子苏见明（雷佳音 饰）现供职于市公安局技术科，公交爆炸案的种种疑点令他察觉背后主使另有他人，于是执意追查幕后真相。另一方面，中央派来的调查组进驻金江市，其毫不妥协的气势令郑刚如坐针毡，为此不惜铤而走险，丢卒保车。然而以利益结成的同盟，不仅脆弱，更灭不了鱼死网破。,"剧情,动作,犯罪", 汉语普通话,2023-09-28,127分钟,https://movie.douban.com/subject/33447633/
56190056718733,1291843,黑客帝国,1999,"莉莉·沃卓斯基,拉娜·沃卓斯基","基努·里维斯,劳伦斯·菲什伯恩,凯瑞-安·莫斯,雨果·维文,格洛丽亚·福斯特,乔·潘托里亚诺,马库斯·钟,朱利安·阿拉汗加,马特·多兰,贝琳达·麦克洛里,安东尼·雷·帕克,罗伯特·泰勒,阿达·尼科德莫,罗温·维特,塔玛拉·布朗,纳塔莉·特珍,比尔·扬,克里斯·斯科特,纳许·埃哲顿",9.1,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg, 美国,不久的将来，网络黑客尼奥（基奴李维斯 饰）对这个看似正常的现实世界产生了怀疑。他结识了黑客崔妮蒂（凯莉·安·摩丝 饰），并见到了黑客组织的首领墨菲斯（劳伦斯·菲什伯恩 饰）。墨菲斯告诉他，现实世界其实是由一个名叫“母体”的计算机人工智能系统控制，人们就像他们饲养的动物，没有自由和思想，而尼奥就是能够拯救人类的救世主。,"动作,科幻", 英语,2000-01-14,136分钟,https://movie.douban.com/subject/1291843/
